,bike_nr,birth_date,duration,end_date,end_station,gender,id,resource_uri,start_date,start_station,status,subscription_type,zip_code
31,B00125,,46341,2012-07-10T09:09:00,/api/v1/station/33/,,374656,/api/v1/trip/374656/,2012-07-09T20:16:00,/api/v1/station/33/,Closed,Casual,
32,B00341,,44023,2012-07-04T14:24:00,/api/v1/station/34/,,359617,/api/v1/trip/359617/,2012-07-04T02:11:00,/api/v1/station/33/,Closed,Casual,
33,B00563,1950.0,5127,2012-07-01T14:46:00,/api/v1/station/36/,Female,352610,/api/v1/trip/352610/,2012-07-01T13:20:00,/api/v1/station/33/,Closed,Registered,02215
34,B00553,,6839,2012-05-27T18:57:00,/api/v1/station/37/,,278840,/api/v1/trip/278840/,2012-05-27T17:03:00,/api/v1/station/33/,Closed,Casual,
35,B00343,,3986,2012-05-27T15:52:00,/api/v1/station/44/,,278236,/api/v1/trip/278236/,2012-05-27T14:46:00,/api/v1/station/33/,Closed,Casual,
36,B00071,,16577,2012-05-12T19:31:00,/api/v1/station/5/,,245923,/api/v1/trip/245923/,2012-05-12T14:54:00,/api/v1/station/33/,Closed,Casual,
37,B00282,,5345,2012-04-21T16:56:00,/api/v1/station/36/,,212780,/api/v1/trip/212780/,2012-04-21T15:24:00,/api/v1/station/33/,Closed,Casual,
38,B00492,,5529,2012-04-14T15:31:00,/api/v1/station/15/,,195474,/api/v1/trip/195474/,2012-04-14T13:59:00,/api/v1/station/33/,Closed,Casual,
39,B00056,1987.0,5937,2012-03-30T20:01:00,/api/v1/station/10/,Male,174359,/api/v1/trip/174359/,2012-03-30T18:22:00,/api/v1/station/33/,Closed,Registered,02446
40,T01315,,3695,2012-09-08T13:34:00,/api/v1/station/75/,,547553,/api/v1/trip/547553/,2012-09-08T12:33:00,/api/v1/station/33/,Closed,Casual,
41,B00068,,4257,2012-08-12T12:17:00,/api/v1/station/67/,,461303,/api/v1/trip/461303/,2012-08-12T11:06:00,/api/v1/station/33/,Closed,Casual,
42,B00486,,5456,2012-07-21T22:31:00,/api/v1/station/23/,,405282,/api/v1/trip/405282/,2012-07-21T21:00:00,/api/v1/station/33/,Closed,Casual,
43,B00412,,9683,2012-06-17T16:26:00,/api/v1/station/33/,,321753,/api/v1/trip/321753/,2012-06-17T13:44:00,/api/v1/station/33/,Closed,Casual,
44,B00223,,4163,2012-06-10T15:59:00,/api/v1/station/33/,,306732,/api/v1/trip/306732/,2012-06-10T14:49:00,/api/v1/station/33/,Closed,Casual,
45,B00526,,6478,2012-05-24T15:17:00,/api/v1/station/33/,,270631,/api/v1/trip/270631/,2012-05-24T13:29:00,/api/v1/station/33/,Closed,Casual,
46,B00066,,13483,2012-05-19T20:27:00,/api/v1/station/9/,,261321,/api/v1/trip/261321/,2012-05-19T16:43:00,/api/v1/station/33/,Closed,Casual,
47,B00238,,3635,2012-05-18T11:56:00,/api/v1/station/58/,,257771,/api/v1/trip/257771/,2012-05-18T10:55:00,/api/v1/station/33/,Closed,Casual,
48,B00413,,4592,2012-05-15T12:06:00,/api/v1/station/33/,,251708,/api/v1/trip/251708/,2012-05-15T10:50:00,/api/v1/station/33/,Closed,Casual,
49,B00143,1972.0,26338,2012-05-12T14:22:00,/api/v1/station/41/,Male,244861,/api/v1/trip/244861/,2012-05-12T07:03:00,/api/v1/station/33/,Closed,Registered,02121
50,B00340,,5261,2012-05-11T21:58:00,/api/v1/station/9/,,244493,/api/v1/trip/244493/,2012-05-11T20:30:00,/api/v1/station/33/,Closed,Casual,
51,B00580,,3955,2012-04-21T15:15:00,/api/v1/station/33/,,212469,/api/v1/trip/212469/,2012-04-21T14:09:00,/api/v1/station/33/,Closed,Casual,
52,B00407,,4574,2012-04-27T18:54:00,/api/v1/station/33/,,222244,/api/v1/trip/222244/,2012-04-27T17:38:00,/api/v1/station/33/,Closed,Casual,
53,B00401,,5043,2012-04-21T23:26:00,/api/v1/station/10/,,213950,/api/v1/trip/213950/,2012-04-21T22:02:00,/api/v1/station/33/,Closed,Casual,
54,B00582,,5519,2012-04-21T19:23:00,/api/v1/station/9/,,213363,/api/v1/trip/213363/,2012-04-21T17:51:00,/api/v1/station/33/,Closed,Casual,
55,B00095,1950.0,4146,2012-04-19T16:59:00,/api/v1/station/33/,Female,207982,/api/v1/trip/207982/,2012-04-19T15:50:00,/api/v1/station/33/,Closed,Registered,02215
56,B00112,1989.0,6014,2012-03-22T22:55:00,/api/v1/station/37/,Female,165331,/api/v1/trip/165331/,2012-03-22T21:15:00,/api/v1/station/33/,Closed,Registered,02135
57,T01371,,4265,2012-09-17T15:10:00,/api/v1/station/73/,,579419,/api/v1/trip/579419/,2012-09-17T13:59:00,/api/v1/station/33/,Closed,Casual,
58,T01079,,5118,2012-09-07T17:41:00,/api/v1/station/9/,,545340,/api/v1/trip/545340/,2012-09-07T16:16:00,/api/v1/station/33/,Closed,Casual,
59,B00317,1950.0,4145,2012-09-07T13:46:00,/api/v1/station/33/,Female,544671,/api/v1/trip/544671/,2012-09-07T12:37:00,/api/v1/station/33/,Closed,Registered,02215
60,B00174,,5522,2012-09-02T21:07:00,/api/v1/station/33/,,532076,/api/v1/trip/532076/,2012-09-02T19:35:00,/api/v1/station/33/,Closed,Casual,
61,T01335,,7522,2012-08-16T13:46:00,/api/v1/station/33/,,474476,/api/v1/trip/474476/,2012-08-16T11:40:00,/api/v1/station/33/,Closed,Casual,
62,B00344,,12122,2012-07-21T19:47:00,/api/v1/station/34/,,404439,/api/v1/trip/404439/,2012-07-21T16:25:00,/api/v1/station/33/,Closed,Casual,
63,B00131,,47961,2012-07-14T12:02:00,/api/v1/station/16/,,386035,/api/v1/trip/386035/,2012-07-13T22:43:00,/api/v1/station/33/,Closed,Casual,
64,B00364,,6680,2012-07-11T03:45:00,/api/v1/station/55/,,377878,/api/v1/trip/377878/,2012-07-11T01:54:00,/api/v1/station/33/,Closed,Casual,
65,B00248,,4628,2012-07-03T20:52:00,/api/v1/station/33/,,359080,/api/v1/trip/359080/,2012-07-03T19:35:00,/api/v1/station/33/,Closed,Casual,
66,B00602,,5677,2012-06-10T16:09:00,/api/v1/station/53/,,306675,/api/v1/trip/306675/,2012-06-10T14:34:00,/api/v1/station/33/,Closed,Casual,
67,B00627,,5952,2012-06-10T16:09:00,/api/v1/station/53/,,306672,/api/v1/trip/306672/,2012-06-10T14:30:00,/api/v1/station/33/,Closed,Casual,
68,B00101,,5882,2012-05-28T15:41:00,/api/v1/station/9/,,280778,/api/v1/trip/280778/,2012-05-28T14:03:00,/api/v1/station/33/,Closed,Casual,
69,B00517,,5060,2012-09-27T22:18:00,/api/v1/station/50/,,615539,/api/v1/trip/615539/,2012-09-27T20:54:00,/api/v1/station/33/,Closed,Casual,
70,T01085,,44603,2012-08-15T14:17:00,/api/v1/station/9/,,470758,/api/v1/trip/470758/,2012-08-15T01:53:00,/api/v1/station/33/,Closed,Casual,
71,B00387,1980.0,607960,2012-07-31T19:02:00,/api/v1/station/34/,Male,412253,/api/v1/trip/412253/,2012-07-24T18:09:00,/api/v1/station/33/,Closed,Registered,02128
72,B00435,,4717,2012-07-23T16:59:00,/api/v1/station/33/,,409209,/api/v1/trip/409209/,2012-07-23T15:41:00,/api/v1/station/33/,Closed,Casual,
73,B00584,,4072,2012-07-14T16:13:00,/api/v1/station/33/,,387301,/api/v1/trip/387301/,2012-07-14T15:06:00,/api/v1/station/33/,Closed,Casual,
74,B00011,,5561,2012-06-22T17:39:00,/api/v1/station/47/,,333785,/api/v1/trip/333785/,2012-06-22T16:06:00,/api/v1/station/33/,Closed,Casual,
75,B00408,,28378,2012-06-21T18:36:00,/api/v1/station/53/,,331143,/api/v1/trip/331143/,2012-06-21T10:43:00,/api/v1/station/33/,Closed,Casual,
76,B00490,,5477,2012-06-09T14:18:00,/api/v1/station/3/,,303799,/api/v1/trip/303799/,2012-06-09T12:46:00,/api/v1/station/33/,Closed,Casual,
77,B00427,,6101,2012-05-27T22:36:00,/api/v1/station/58/,,279501,/api/v1/trip/279501/,2012-05-27T20:54:00,/api/v1/station/33/,Closed,Casual,
78,B00255,,7933,2012-05-24T15:00:00,/api/v1/station/41/,,270556,/api/v1/trip/270556/,2012-05-24T12:48:00,/api/v1/station/33/,Closed,Casual,
79,B00139,,4427,2012-05-19T18:32:00,/api/v1/station/10/,,261455,/api/v1/trip/261455/,2012-05-19T17:18:00,/api/v1/station/33/,Closed,Casual,
80,B00376,,4900,2012-04-21T14:35:00,/api/v1/station/42/,,212264,/api/v1/trip/212264/,2012-04-21T13:14:00,/api/v1/station/33/,Closed,Casual,
81,B00056,,5899,2012-04-16T15:16:00,/api/v1/station/41/,,201101,/api/v1/trip/201101/,2012-04-16T13:38:00,/api/v1/station/33/,Closed,Casual,
82,B00084,,4232,2012-04-14T17:39:00,/api/v1/station/20/,,196183,/api/v1/trip/196183/,2012-04-14T16:28:00,/api/v1/station/33/,Closed,Casual,
83,B00086,,9679,2012-04-13T22:31:00,/api/v1/station/33/,,194232,/api/v1/trip/194232/,2012-04-13T19:50:00,/api/v1/station/33/,Closed,Casual,
84,B00494,,4069,2012-09-22T15:17:00,/api/v1/station/16/,,596257,/api/v1/trip/596257/,2012-09-22T14:10:00,/api/v1/station/33/,Closed,Casual,
85,T01183,,4413,2012-09-17T15:10:00,/api/v1/station/73/,,579416,/api/v1/trip/579416/,2012-09-17T13:57:00,/api/v1/station/33/,Closed,Casual,
86,T01022,,4276,2012-09-05T12:47:00,/api/v1/station/49/,,537830,/api/v1/trip/537830/,2012-09-05T11:36:00,/api/v1/station/33/,Closed,Casual,
87,B00098,,8032,2012-07-25T15:28:00,/api/v1/station/32/,,413976,/api/v1/trip/413976/,2012-07-25T13:14:00,/api/v1/station/33/,Closed,Casual,
88,B00444,,80431,2012-07-23T00:31:00,/api/v1/station/9/,,405697,/api/v1/trip/405697/,2012-07-22T02:10:00,/api/v1/station/33/,Closed,Casual,
89,B00552,,4134,2012-07-14T16:14:00,/api/v1/station/33/,,387293,/api/v1/trip/387293/,2012-07-14T15:05:00,/api/v1/station/33/,Closed,Casual,
90,B00485,1966.0,60760,2012-06-25T09:25:00,/api/v1/station/40/,Female,337594,/api/v1/trip/337594/,2012-06-24T16:32:00,/api/v1/station/33/,Closed,Registered,02109
91,B00584,,49221,2012-06-23T16:21:00,/api/v1/station/33/,,334651,/api/v1/trip/334651/,2012-06-23T02:41:00,/api/v1/station/33/,Closed,Casual,
92,B00131,1950.0,4118,2012-06-17T17:20:00,/api/v1/station/33/,Female,322272,/api/v1/trip/322272/,2012-06-17T16:11:00,/api/v1/station/33/,Closed,Registered,02215
93,B00252,,104155,2012-05-29T14:59:00,/api/v1/station/33/,,279971,/api/v1/trip/279971/,2012-05-28T10:03:00,/api/v1/station/33/,Closed,Casual,
94,B00196,,5168,2012-05-28T08:55:00,/api/v1/station/47/,,279833,/api/v1/trip/279833/,2012-05-28T07:29:00,/api/v1/station/33/,Closed,Casual,
95,B00294,,4211,2012-05-27T17:04:00,/api/v1/station/58/,,278539,/api/v1/trip/278539/,2012-05-27T15:54:00,/api/v1/station/33/,Closed,Casual,
96,B00536,1950.0,4063,2012-04-20T12:50:00,/api/v1/station/33/,Female,209825,/api/v1/trip/209825/,2012-04-20T11:42:00,/api/v1/station/33/,Closed,Registered,02215
97,B00436,1967.0,46807,2012-04-18T12:04:00,/api/v1/station/25/,Male,204883,/api/v1/trip/204883/,2012-04-17T23:04:00,/api/v1/station/33/,Closed,Registered,02118
98,B00518,,4806,2012-04-14T16:49:00,/api/v1/station/24/,,195934,/api/v1/trip/195934/,2012-04-14T15:29:00,/api/v1/station/33/,Closed,Casual,
99,B00535,,7489,2012-04-05T04:01:00,/api/v1/station/15/,,180868,/api/v1/trip/180868/,2012-04-05T01:56:00,/api/v1/station/33/,Closed,Casual,
100,B00003,1993.0,4617,2012-09-27T10:03:00,/api/v1/station/67/,Male,612749,/api/v1/trip/612749/,2012-09-27T08:46:00,/api/v1/station/33/,Closed,Registered,02215
101,T01208,,10927,2012-09-16T17:55:00,/api/v1/station/53/,,576275,/api/v1/trip/576275/,2012-09-16T14:53:00,/api/v1/station/33/,Closed,Casual,
102,T01163,,3813,2012-09-08T13:35:00,/api/v1/station/75/,,547541,/api/v1/trip/547541/,2012-09-08T12:31:00,/api/v1/station/33/,Closed,Casual,
103,B00390,,4489,2012-09-03T14:48:00,/api/v1/station/49/,,533746,/api/v1/trip/533746/,2012-09-03T13:33:00,/api/v1/station/33/,Closed,Casual,
104,T01255,,4648,2012-08-19T18:06:00,/api/v1/station/33/,,484699,/api/v1/trip/484699/,2012-08-19T16:49:00,/api/v1/station/33/,Closed,Casual,
105,T01347,,17042,2012-08-11T06:33:00,/api/v1/station/33/,,458035,/api/v1/trip/458035/,2012-08-11T01:49:00,/api/v1/station/33/,Closed,Casual,
106,B00359,,6065,2012-07-28T16:46:00,/api/v1/station/45/,,421568,/api/v1/trip/421568/,2012-07-28T15:05:00,/api/v1/station/33/,Closed,Casual,
107,B00457,,6776,2012-07-20T19:08:00,/api/v1/station/36/,,401879,/api/v1/trip/401879/,2012-07-20T17:15:00,/api/v1/station/33/,Closed,Casual,
108,B00104,,4327,2012-06-18T19:38:00,/api/v1/station/33/,,325016,/api/v1/trip/325016/,2012-06-18T18:26:00,/api/v1/station/33/,Closed,Casual,
109,B00455,,40446,2012-06-09T13:27:00,/api/v1/station/34/,,303207,/api/v1/trip/303207/,2012-06-09T02:13:00,/api/v1/station/33/,Closed,Casual,
110,B00301,,8066,2012-05-26T15:45:00,/api/v1/station/35/,,275391,/api/v1/trip/275391/,2012-05-26T13:30:00,/api/v1/station/33/,Closed,Casual,
111,B00283,,9594,2012-04-13T22:31:00,/api/v1/station/33/,,194236,/api/v1/trip/194236/,2012-04-13T19:51:00,/api/v1/station/33/,Closed,Casual,
112,B00224,,3852,2012-09-27T13:25:00,/api/v1/station/61/,,613430,/api/v1/trip/613430/,2012-09-27T12:20:00,/api/v1/station/33/,Closed,Casual,
113,B00056,,5343,2012-09-22T15:48:00,/api/v1/station/33/,,596334,/api/v1/trip/596334/,2012-09-22T14:19:00,/api/v1/station/33/,Closed,Casual,
114,B00236,1992.0,3787,2012-09-11T19:38:00,/api/v1/station/53/,Male,558491,/api/v1/trip/558491/,2012-09-11T18:35:00,/api/v1/station/33/,Closed,Registered,02115
115,B00264,1991.0,49069,2012-08-16T10:07:00,/api/v1/station/33/,Male,473258,/api/v1/trip/473258/,2012-08-15T20:29:00,/api/v1/station/33/,Closed,Registered,02446
116,B00014,,78819,2012-08-15T21:07:00,/api/v1/station/80/,,470675,/api/v1/trip/470675/,2012-08-14T23:14:00,/api/v1/station/33/,Closed,Casual,
117,B00075,,5032,2012-07-24T01:35:00,/api/v1/station/8/,,410468,/api/v1/trip/410468/,2012-07-24T00:12:00,/api/v1/station/33/,Closed,Casual,
118,B00276,,6938,2012-07-20T19:08:00,/api/v1/station/36/,,401859,/api/v1/trip/401859/,2012-07-20T17:13:00,/api/v1/station/33/,Closed,Casual,
119,B00213,,62815,2012-07-17T14:35:00,/api/v1/station/36/,,392611,/api/v1/trip/392611/,2012-07-16T21:08:00,/api/v1/station/33/,Closed,Casual,
120,B00377,,8532,2012-07-14T15:57:00,/api/v1/station/33/,,386989,/api/v1/trip/386989/,2012-07-14T13:34:00,/api/v1/station/33/,Closed,Casual,
121,B00527,,5940,2012-07-09T19:19:00,/api/v1/station/33/,,373987,/api/v1/trip/373987/,2012-07-09T17:40:00,/api/v1/station/33/,Closed,Casual,
122,B00048,,27208,2012-06-23T22:40:00,/api/v1/station/61/,,335480,/api/v1/trip/335480/,2012-06-23T15:07:00,/api/v1/station/33/,Closed,Casual,
123,B00570,,5564,2012-06-22T17:39:00,/api/v1/station/47/,,333787,/api/v1/trip/333787/,2012-06-22T16:06:00,/api/v1/station/33/,Closed,Casual,
124,B00489,,4164,2012-05-28T12:28:00,/api/v1/station/25/,,280168,/api/v1/trip/280168/,2012-05-28T11:19:00,/api/v1/station/33/,Closed,Casual,
125,B00171,,6867,2012-05-27T18:57:00,/api/v1/station/37/,,278838,/api/v1/trip/278838/,2012-05-27T17:03:00,/api/v1/station/33/,Closed,Casual,
126,B00394,,4790,2012-05-27T15:13:00,/api/v1/station/36/,,278019,/api/v1/trip/278019/,2012-05-27T13:53:00,/api/v1/station/33/,Closed,Casual,
127,B00456,,4645,2012-04-21T14:36:00,/api/v1/station/42/,,212277,/api/v1/trip/212277/,2012-04-21T13:18:00,/api/v1/station/33/,Closed,Casual,
128,B00101,1980.0,3976,2012-04-10T23:41:00,/api/v1/station/51/,Female,189577,/api/v1/trip/189577/,2012-04-10T22:35:00,/api/v1/station/33/,Closed,Registered,02125
129,B00421,,5365,2012-04-08T14:41:00,/api/v1/station/33/,,185743,/api/v1/trip/185743/,2012-04-08T13:12:00,/api/v1/station/33/,Closed,Casual,
130,B00395,,7329,2012-04-07T12:24:00,/api/v1/station/33/,,184396,/api/v1/trip/184396/,2012-04-07T10:22:00,/api/v1/station/33/,Closed,Casual,
131,B00397,,12863,2012-08-08T02:01:00,/api/v1/station/33/,,449128,/api/v1/trip/449128/,2012-08-07T22:27:00,/api/v1/station/33/,Closed,Casual,
132,B00051,,5223,2012-07-21T16:44:00,/api/v1/station/33/,,404059,/api/v1/trip/404059/,2012-07-21T15:17:00,/api/v1/station/33/,Closed,Casual,
133,B00547,,3690,2012-07-12T16:57:00,/api/v1/station/10/,,382074,/api/v1/trip/382074/,2012-07-12T15:56:00,/api/v1/station/33/,Closed,Casual,
134,B00441,,4255,2012-05-15T15:15:00,/api/v1/station/33/,,252040,/api/v1/trip/252040/,2012-05-15T14:04:00,/api/v1/station/33/,Closed,Casual,
135,B00126,,5364,2012-04-28T15:47:00,/api/v1/station/60/,,223262,/api/v1/trip/223262/,2012-04-28T14:18:00,/api/v1/station/33/,Closed,Casual,
136,B00607,,5049,2012-04-21T19:26:00,/api/v1/station/9/,,213411,/api/v1/trip/213411/,2012-04-21T18:02:00,/api/v1/station/33/,Closed,Casual,
137,B00303,,4079,2012-04-15T11:24:00,/api/v1/station/4/,,197611,/api/v1/trip/197611/,2012-04-15T10:16:00,/api/v1/station/33/,Closed,Casual,
138,B00192,,7221,2012-04-08T11:43:00,/api/v1/station/33/,,185488,/api/v1/trip/185488/,2012-04-08T09:43:00,/api/v1/station/33/,Closed,Casual,
139,T01373,,7055,2012-09-19T15:10:00,/api/v1/station/22/,,585676,/api/v1/trip/585676/,2012-09-19T13:13:00,/api/v1/station/33/,Closed,Casual,
140,B00436,,8342,2012-08-21T14:57:00,/api/v1/station/33/,,490257,/api/v1/trip/490257/,2012-08-21T12:38:00,/api/v1/station/33/,Closed,Casual,
141,B00128,,4607,2012-08-19T18:06:00,/api/v1/station/33/,,484704,/api/v1/trip/484704/,2012-08-19T16:50:00,/api/v1/station/33/,Closed,Casual,
142,B00511,,3623,2012-07-28T11:46:00,/api/v1/station/54/,,420772,/api/v1/trip/420772/,2012-07-28T10:45:00,/api/v1/station/33/,Closed,Casual,
143,B00264,,5245,2012-07-21T16:44:00,/api/v1/station/33/,,404056,/api/v1/trip/404056/,2012-07-21T15:17:00,/api/v1/station/33/,Closed,Casual,
144,B00550,,6355,2012-07-20T19:00:00,/api/v1/station/54/,,401867,/api/v1/trip/401867/,2012-07-20T17:14:00,/api/v1/station/33/,Closed,Casual,
145,B00600,,5945,2012-06-22T01:06:00,/api/v1/station/10/,,332590,/api/v1/trip/332590/,2012-06-21T23:27:00,/api/v1/station/33/,Closed,Casual,
146,B00203,,3620,2012-05-13T15:38:00,/api/v1/station/33/,,248212,/api/v1/trip/248212/,2012-05-13T14:38:00,/api/v1/station/33/,Closed,Casual,
147,B00232,,7035,2012-05-06T14:22:00,/api/v1/station/33/,,235476,/api/v1/trip/235476/,2012-05-06T12:25:00,/api/v1/station/33/,Closed,Casual,
148,B00292,,4858,2012-04-25T10:45:00,/api/v1/station/33/,,217785,/api/v1/trip/217785/,2012-04-25T09:24:00,/api/v1/station/33/,Closed,Casual,
149,B00327,,42390,2012-04-17T12:38:00,/api/v1/station/8/,,202602,/api/v1/trip/202602/,2012-04-17T00:52:00,/api/v1/station/33/,Closed,Casual,
150,B00006,,5210,2012-04-14T17:39:00,/api/v1/station/20/,,196099,/api/v1/trip/196099/,2012-04-14T16:12:00,/api/v1/station/33/,Closed,Casual,
151,B00060,,4414,2012-03-28T17:51:00,/api/v1/station/36/,,171691,/api/v1/trip/171691/,2012-03-28T16:37:00,/api/v1/station/33/,Closed,Casual,
152,T01209,,4654,2012-09-18T00:14:00,/api/v1/station/44/,,581357,/api/v1/trip/581357/,2012-09-17T22:56:00,/api/v1/station/33/,Closed,Casual,
153,B00361,,4350,2012-09-03T14:48:00,/api/v1/station/49/,,533764,/api/v1/trip/533764/,2012-09-03T13:35:00,/api/v1/station/33/,Closed,Casual,
154,B00400,1984.0,5891,2012-08-22T21:51:00,/api/v1/station/58/,Female,495811,/api/v1/trip/495811/,2012-08-22T20:13:00,/api/v1/station/33/,Closed,Registered,02114
155,B00160,,5699,2012-08-06T18:35:00,/api/v1/station/33/,,444437,/api/v1/trip/444437/,2012-08-06T17:00:00,/api/v1/station/33/,Closed,Casual,
156,B00241,,15157,2012-07-31T14:31:00,/api/v1/station/10/,,427749,/api/v1/trip/427749/,2012-07-31T10:19:00,/api/v1/station/33/,Closed,Casual,
157,B00010,,6490,2012-07-27T15:56:00,/api/v1/station/32/,,419121,/api/v1/trip/419121/,2012-07-27T14:08:00,/api/v1/station/33/,Closed,Casual,
158,B00580,,4722,2012-07-23T16:59:00,/api/v1/station/33/,,409211,/api/v1/trip/409211/,2012-07-23T15:40:00,/api/v1/station/33/,Closed,Casual,
159,B00181,1972.0,33438,2012-07-07T15:38:00,/api/v1/station/41/,Male,367931,/api/v1/trip/367931/,2012-07-07T06:21:00,/api/v1/station/33/,Closed,Registered,02121
160,B00241,,8235,2012-06-25T18:39:00,/api/v1/station/42/,,339306,/api/v1/trip/339306/,2012-06-25T16:21:00,/api/v1/station/33/,Closed,Casual,
161,B00340,,4759,2012-05-27T15:12:00,/api/v1/station/36/,,278013,/api/v1/trip/278013/,2012-05-27T13:53:00,/api/v1/station/33/,Closed,Casual,
162,B00578,,4559,2012-05-19T18:31:00,/api/v1/station/10/,,261445,/api/v1/trip/261445/,2012-05-19T17:15:00,/api/v1/station/33/,Closed,Casual,
