,bike_nr,birth_date,duration,end_date,end_station,gender,id,resource_uri,start_date,start_station,status,subscription_type,zip_code
72,B00126,,5364,2012-04-28T15:47:00,/api/v1/station/60/,,223262,/api/v1/trip/223262/,2012-04-28T14:18:00,/api/v1/station/33/,Closed,Casual,
73,B00607,,5049,2012-04-21T19:26:00,/api/v1/station/9/,,213411,/api/v1/trip/213411/,2012-04-21T18:02:00,/api/v1/station/33/,Closed,Casual,
74,B00303,,4079,2012-04-15T11:24:00,/api/v1/station/4/,,197611,/api/v1/trip/197611/,2012-04-15T10:16:00,/api/v1/station/33/,Closed,Casual,
75,B00192,,7221,2012-04-08T11:43:00,/api/v1/station/33/,,185488,/api/v1/trip/185488/,2012-04-08T09:43:00,/api/v1/station/33/,Closed,Casual,
76,B00600,,5945,2012-06-22T01:06:00,/api/v1/station/10/,,332590,/api/v1/trip/332590/,2012-06-21T23:27:00,/api/v1/station/33/,Closed,Casual,
77,B00203,,3620,2012-05-13T15:38:00,/api/v1/station/33/,,248212,/api/v1/trip/248212/,2012-05-13T14:38:00,/api/v1/station/33/,Closed,Casual,
78,B00232,,7035,2012-05-06T14:22:00,/api/v1/station/33/,,235476,/api/v1/trip/235476/,2012-05-06T12:25:00,/api/v1/station/33/,Closed,Casual,
79,B00292,,4858,2012-04-25T10:45:00,/api/v1/station/33/,,217785,/api/v1/trip/217785/,2012-04-25T09:24:00,/api/v1/station/33/,Closed,Casual,
80,B00327,,42390,2012-04-17T12:38:00,/api/v1/station/8/,,202602,/api/v1/trip/202602/,2012-04-17T00:52:00,/api/v1/station/33/,Closed,Casual,
81,B00006,,5210,2012-04-14T17:39:00,/api/v1/station/20/,,196099,/api/v1/trip/196099/,2012-04-14T16:12:00,/api/v1/station/33/,Closed,Casual,
82,B00060,,4414,2012-03-28T17:51:00,/api/v1/station/36/,,171691,/api/v1/trip/171691/,2012-03-28T16:37:00,/api/v1/station/33/,Closed,Casual,
83,B00241,,8235,2012-06-25T18:39:00,/api/v1/station/42/,,339306,/api/v1/trip/339306/,2012-06-25T16:21:00,/api/v1/station/33/,Closed,Casual,
84,B00340,,4759,2012-05-27T15:12:00,/api/v1/station/36/,,278013,/api/v1/trip/278013/,2012-05-27T13:53:00,/api/v1/station/33/,Closed,Casual,
85,B00578,,4559,2012-05-19T18:31:00,/api/v1/station/10/,,261445,/api/v1/trip/261445/,2012-05-19T17:15:00,/api/v1/station/33/,Closed,Casual,
86,B00586,,4820,2012-05-19T17:03:00,/api/v1/station/33/,,261100,/api/v1/trip/261100/,2012-05-19T15:43:00,/api/v1/station/33/,Closed,Casual,
87,B00492,1993.0,4922,2012-04-19T18:11:00,/api/v1/station/33/,Male,208138,/api/v1/trip/208138/,2012-04-19T16:49:00,/api/v1/station/33/,Closed,Registered,02482
88,B00464,,5016,2012-04-17T12:10:00,/api/v1/station/33/,,203224,/api/v1/trip/203224/,2012-04-17T10:47:00,/api/v1/station/33/,Closed,Casual,
