,bike_nr,birth_date,duration,end_date,end_station,gender,id,resource_uri,start_date,start_station,status,subscription_type,zip_code
31,B00517,,5060,2012-09-27T22:18:00,/api/v1/station/50/,,615539,/api/v1/trip/615539/,2012-09-27T20:54:00,/api/v1/station/33/,Closed,Casual,
32,T01085,,44603,2012-08-15T14:17:00,/api/v1/station/9/,,470758,/api/v1/trip/470758/,2012-08-15T01:53:00,/api/v1/station/33/,Closed,Casual,
33,B00387,1980.0,607960,2012-07-31T19:02:00,/api/v1/station/34/,Male,412253,/api/v1/trip/412253/,2012-07-24T18:09:00,/api/v1/station/33/,Closed,Registered,02128
34,B00435,,4717,2012-07-23T16:59:00,/api/v1/station/33/,,409209,/api/v1/trip/409209/,2012-07-23T15:41:00,/api/v1/station/33/,Closed,Casual,
35,B00584,,4072,2012-07-14T16:13:00,/api/v1/station/33/,,387301,/api/v1/trip/387301/,2012-07-14T15:06:00,/api/v1/station/33/,Closed,Casual,
36,B00494,,4069,2012-09-22T15:17:00,/api/v1/station/16/,,596257,/api/v1/trip/596257/,2012-09-22T14:10:00,/api/v1/station/33/,Closed,Casual,
37,T01183,,4413,2012-09-17T15:10:00,/api/v1/station/73/,,579416,/api/v1/trip/579416/,2012-09-17T13:57:00,/api/v1/station/33/,Closed,Casual,
38,T01022,,4276,2012-09-05T12:47:00,/api/v1/station/49/,,537830,/api/v1/trip/537830/,2012-09-05T11:36:00,/api/v1/station/33/,Closed,Casual,
39,B00098,,8032,2012-07-25T15:28:00,/api/v1/station/32/,,413976,/api/v1/trip/413976/,2012-07-25T13:14:00,/api/v1/station/33/,Closed,Casual,
40,B00444,,80431,2012-07-23T00:31:00,/api/v1/station/9/,,405697,/api/v1/trip/405697/,2012-07-22T02:10:00,/api/v1/station/33/,Closed,Casual,
41,B00552,,4134,2012-07-14T16:14:00,/api/v1/station/33/,,387293,/api/v1/trip/387293/,2012-07-14T15:05:00,/api/v1/station/33/,Closed,Casual,
42,B00003,1993.0,4617,2012-09-27T10:03:00,/api/v1/station/67/,Male,612749,/api/v1/trip/612749/,2012-09-27T08:46:00,/api/v1/station/33/,Closed,Registered,02215
43,T01208,,10927,2012-09-16T17:55:00,/api/v1/station/53/,,576275,/api/v1/trip/576275/,2012-09-16T14:53:00,/api/v1/station/33/,Closed,Casual,
44,T01163,,3813,2012-09-08T13:35:00,/api/v1/station/75/,,547541,/api/v1/trip/547541/,2012-09-08T12:31:00,/api/v1/station/33/,Closed,Casual,
45,B00390,,4489,2012-09-03T14:48:00,/api/v1/station/49/,,533746,/api/v1/trip/533746/,2012-09-03T13:33:00,/api/v1/station/33/,Closed,Casual,
46,T01255,,4648,2012-08-19T18:06:00,/api/v1/station/33/,,484699,/api/v1/trip/484699/,2012-08-19T16:49:00,/api/v1/station/33/,Closed,Casual,
47,T01347,,17042,2012-08-11T06:33:00,/api/v1/station/33/,,458035,/api/v1/trip/458035/,2012-08-11T01:49:00,/api/v1/station/33/,Closed,Casual,
48,B00359,,6065,2012-07-28T16:46:00,/api/v1/station/45/,,421568,/api/v1/trip/421568/,2012-07-28T15:05:00,/api/v1/station/33/,Closed,Casual,
49,B00457,,6776,2012-07-20T19:08:00,/api/v1/station/36/,,401879,/api/v1/trip/401879/,2012-07-20T17:15:00,/api/v1/station/33/,Closed,Casual,
50,B00224,,3852,2012-09-27T13:25:00,/api/v1/station/61/,,613430,/api/v1/trip/613430/,2012-09-27T12:20:00,/api/v1/station/33/,Closed,Casual,
51,B00056,,5343,2012-09-22T15:48:00,/api/v1/station/33/,,596334,/api/v1/trip/596334/,2012-09-22T14:19:00,/api/v1/station/33/,Closed,Casual,
52,B00236,1992.0,3787,2012-09-11T19:38:00,/api/v1/station/53/,Male,558491,/api/v1/trip/558491/,2012-09-11T18:35:00,/api/v1/station/33/,Closed,Registered,02115
53,B00264,1991.0,49069,2012-08-16T10:07:00,/api/v1/station/33/,Male,473258,/api/v1/trip/473258/,2012-08-15T20:29:00,/api/v1/station/33/,Closed,Registered,02446
54,B00014,,78819,2012-08-15T21:07:00,/api/v1/station/80/,,470675,/api/v1/trip/470675/,2012-08-14T23:14:00,/api/v1/station/33/,Closed,Casual,
55,B00075,,5032,2012-07-24T01:35:00,/api/v1/station/8/,,410468,/api/v1/trip/410468/,2012-07-24T00:12:00,/api/v1/station/33/,Closed,Casual,
56,B00276,,6938,2012-07-20T19:08:00,/api/v1/station/36/,,401859,/api/v1/trip/401859/,2012-07-20T17:13:00,/api/v1/station/33/,Closed,Casual,
57,B00213,,62815,2012-07-17T14:35:00,/api/v1/station/36/,,392611,/api/v1/trip/392611/,2012-07-16T21:08:00,/api/v1/station/33/,Closed,Casual,
58,B00377,,8532,2012-07-14T15:57:00,/api/v1/station/33/,,386989,/api/v1/trip/386989/,2012-07-14T13:34:00,/api/v1/station/33/,Closed,Casual,
59,B00527,,5940,2012-07-09T19:19:00,/api/v1/station/33/,,373987,/api/v1/trip/373987/,2012-07-09T17:40:00,/api/v1/station/33/,Closed,Casual,
60,B00397,,12863,2012-08-08T02:01:00,/api/v1/station/33/,,449128,/api/v1/trip/449128/,2012-08-07T22:27:00,/api/v1/station/33/,Closed,Casual,
61,B00051,,5223,2012-07-21T16:44:00,/api/v1/station/33/,,404059,/api/v1/trip/404059/,2012-07-21T15:17:00,/api/v1/station/33/,Closed,Casual,
62,B00547,,3690,2012-07-12T16:57:00,/api/v1/station/10/,,382074,/api/v1/trip/382074/,2012-07-12T15:56:00,/api/v1/station/33/,Closed,Casual,
63,T01373,,7055,2012-09-19T15:10:00,/api/v1/station/22/,,585676,/api/v1/trip/585676/,2012-09-19T13:13:00,/api/v1/station/33/,Closed,Casual,
64,B00436,,8342,2012-08-21T14:57:00,/api/v1/station/33/,,490257,/api/v1/trip/490257/,2012-08-21T12:38:00,/api/v1/station/33/,Closed,Casual,
65,B00128,,4607,2012-08-19T18:06:00,/api/v1/station/33/,,484704,/api/v1/trip/484704/,2012-08-19T16:50:00,/api/v1/station/33/,Closed,Casual,
66,B00511,,3623,2012-07-28T11:46:00,/api/v1/station/54/,,420772,/api/v1/trip/420772/,2012-07-28T10:45:00,/api/v1/station/33/,Closed,Casual,
67,B00264,,5245,2012-07-21T16:44:00,/api/v1/station/33/,,404056,/api/v1/trip/404056/,2012-07-21T15:17:00,/api/v1/station/33/,Closed,Casual,
68,B00550,,6355,2012-07-20T19:00:00,/api/v1/station/54/,,401867,/api/v1/trip/401867/,2012-07-20T17:14:00,/api/v1/station/33/,Closed,Casual,
69,T01209,,4654,2012-09-18T00:14:00,/api/v1/station/44/,,581357,/api/v1/trip/581357/,2012-09-17T22:56:00,/api/v1/station/33/,Closed,Casual,
70,B00361,,4350,2012-09-03T14:48:00,/api/v1/station/49/,,533764,/api/v1/trip/533764/,2012-09-03T13:35:00,/api/v1/station/33/,Closed,Casual,
71,B00400,1984.0,5891,2012-08-22T21:51:00,/api/v1/station/58/,Female,495811,/api/v1/trip/495811/,2012-08-22T20:13:00,/api/v1/station/33/,Closed,Registered,02114
72,B00160,,5699,2012-08-06T18:35:00,/api/v1/station/33/,,444437,/api/v1/trip/444437/,2012-08-06T17:00:00,/api/v1/station/33/,Closed,Casual,
73,B00241,,15157,2012-07-31T14:31:00,/api/v1/station/10/,,427749,/api/v1/trip/427749/,2012-07-31T10:19:00,/api/v1/station/33/,Closed,Casual,
74,B00010,,6490,2012-07-27T15:56:00,/api/v1/station/32/,,419121,/api/v1/trip/419121/,2012-07-27T14:08:00,/api/v1/station/33/,Closed,Casual,
75,B00580,,4722,2012-07-23T16:59:00,/api/v1/station/33/,,409211,/api/v1/trip/409211/,2012-07-23T15:40:00,/api/v1/station/33/,Closed,Casual,
76,B00181,1972.0,33438,2012-07-07T15:38:00,/api/v1/station/41/,Male,367931,/api/v1/trip/367931/,2012-07-07T06:21:00,/api/v1/station/33/,Closed,Registered,02121
77,B00012,,4624,2012-09-11T17:49:00,/api/v1/station/33/,,557595,/api/v1/trip/557595/,2012-09-11T16:32:00,/api/v1/station/33/,Closed,Casual,
78,B00471,1985.0,7184,2012-08-19T13:11:00,/api/v1/station/33/,Male,483038,/api/v1/trip/483038/,2012-08-19T11:11:00,/api/v1/station/33/,Closed,Registered,02215
79,B00017,,4022,2012-08-08T16:48:00,/api/v1/station/33/,,450993,/api/v1/trip/450993/,2012-08-08T15:41:00,/api/v1/station/33/,Closed,Casual,
80,B00382,,4465,2012-07-21T16:35:00,/api/v1/station/55/,,404070,/api/v1/trip/404070/,2012-07-21T15:21:00,/api/v1/station/33/,Closed,Casual,
81,B00448,,6548,2012-07-11T18:31:00,/api/v1/station/34/,,379451,/api/v1/trip/379451/,2012-07-11T16:42:00,/api/v1/station/33/,Closed,Casual,
82,B00191,,67628,2012-07-10T15:04:00,/api/v1/station/33/,,374658,/api/v1/trip/374658/,2012-07-09T20:16:00,/api/v1/station/33/,Closed,Casual,
83,B00240,,5564,2012-09-11T17:04:00,/api/v1/station/52/,,557348,/api/v1/trip/557348/,2012-09-11T15:32:00,/api/v1/station/33/,Closed,Casual,
84,B00627,,4551,2012-09-03T14:48:00,/api/v1/station/49/,,533741,/api/v1/trip/533741/,2012-09-03T13:32:00,/api/v1/station/33/,Closed,Casual,
85,B00301,,6466,2012-08-22T13:32:00,/api/v1/station/33/,,493732,/api/v1/trip/493732/,2012-08-22T11:44:00,/api/v1/station/33/,Closed,Casual,
86,T01406,,11437,2012-08-20T16:10:00,/api/v1/station/33/,,486956,/api/v1/trip/486956/,2012-08-20T13:00:00,/api/v1/station/33/,Closed,Casual,
87,T01298,,5862,2012-08-19T11:42:00,/api/v1/station/61/,,482865,/api/v1/trip/482865/,2012-08-19T10:04:00,/api/v1/station/33/,Closed,Casual,
88,B00444,,11228,2012-07-08T13:02:00,/api/v1/station/9/,,370189,/api/v1/trip/370189/,2012-07-08T09:55:00,/api/v1/station/33/,Closed,Casual,
89,B00031,,7510,2012-09-22T17:08:00,/api/v1/station/33/,,596568,/api/v1/trip/596568/,2012-09-22T15:03:00,/api/v1/station/33/,Closed,Casual,
90,T01091,,5576,2012-09-11T17:04:00,/api/v1/station/52/,,557346,/api/v1/trip/557346/,2012-09-11T15:31:00,/api/v1/station/33/,Closed,Casual,
91,B00275,,21933,2012-09-08T00:08:00,/api/v1/station/33/,,546108,/api/v1/trip/546108/,2012-09-07T18:02:00,/api/v1/station/33/,Closed,Casual,
92,B00196,,8037,2012-07-25T15:28:00,/api/v1/station/32/,,413973,/api/v1/trip/413973/,2012-07-25T13:14:00,/api/v1/station/33/,Closed,Casual,
93,B00632,,7950,2012-08-22T00:43:00,/api/v1/station/42/,,492535,/api/v1/trip/492535/,2012-08-21T22:30:00,/api/v1/station/33/,Closed,Casual,
94,B00428,,5008,2012-08-19T17:20:00,/api/v1/station/33/,,484416,/api/v1/trip/484416/,2012-08-19T15:56:00,/api/v1/station/33/,Closed,Casual,
95,B00526,,6657,2012-07-11T03:45:00,/api/v1/station/55/,,377879,/api/v1/trip/377879/,2012-07-11T01:54:00,/api/v1/station/33/,Closed,Casual,
96,T01211,1993.0,8143,2012-09-19T11:01:00,/api/v1/station/67/,Male,584981,/api/v1/trip/584981/,2012-09-19T08:46:00,/api/v1/station/33/,Closed,Registered,02215
97,B00237,1972.0,6145,2012-09-18T08:20:00,/api/v1/station/41/,Male,581513,/api/v1/trip/581513/,2012-09-18T06:37:00,/api/v1/station/33/,Closed,Registered,02121
98,B00077,,4318,2012-09-17T15:11:00,/api/v1/station/73/,,579418,/api/v1/trip/579418/,2012-09-17T13:59:00,/api/v1/station/33/,Closed,Casual,
99,B00602,,4397,2012-09-01T11:08:00,/api/v1/station/33/,,526284,/api/v1/trip/526284/,2012-09-01T09:55:00,/api/v1/station/33/,Closed,Casual,
100,T01335,1990.0,49074,2012-08-16T10:07:00,/api/v1/station/33/,Female,473259,/api/v1/trip/473259/,2012-08-15T20:29:00,/api/v1/station/33/,Closed,Registered,02446
101,B00271,,4666,2012-07-03T20:52:00,/api/v1/station/33/,,359078,/api/v1/trip/359078/,2012-07-03T19:35:00,/api/v1/station/33/,Closed,Casual,
102,T01069,,3803,2012-09-08T13:34:00,/api/v1/station/75/,,547543,/api/v1/trip/547543/,2012-09-08T12:31:00,/api/v1/station/33/,Closed,Casual,
103,T01326,,4826,2012-08-19T17:19:00,/api/v1/station/33/,,484419,/api/v1/trip/484419/,2012-08-19T15:59:00,/api/v1/station/33/,Closed,Casual,
104,B00325,,12147,2012-08-08T02:02:00,/api/v1/station/33/,,449148,/api/v1/trip/449148/,2012-08-07T22:39:00,/api/v1/station/33/,Closed,Casual,
105,T01360,,13890,2012-08-08T02:01:00,/api/v1/station/33/,,449095,/api/v1/trip/449095/,2012-08-07T22:10:00,/api/v1/station/33/,Closed,Casual,
106,B00351,,6088,2012-07-20T18:55:00,/api/v1/station/54/,,401865,/api/v1/trip/401865/,2012-07-20T17:13:00,/api/v1/station/33/,Closed,Casual,
107,B00259,,40500,2012-07-20T10:19:00,/api/v1/station/55/,,399893,/api/v1/trip/399893/,2012-07-19T23:04:00,/api/v1/station/33/,Closed,Casual,
108,B00230,,3617,2012-09-22T19:02:00,/api/v1/station/43/,,597509,/api/v1/trip/597509/,2012-09-22T18:01:00,/api/v1/station/33/,Closed,Casual,
109,T01163,,6912,2012-09-07T13:51:00,/api/v1/station/33/,,544526,/api/v1/trip/544526/,2012-09-07T11:56:00,/api/v1/station/33/,Closed,Casual,
110,T01405,,147759,2012-09-04T08:57:00,/api/v1/station/33/,,531026,/api/v1/trip/531026/,2012-09-02T15:55:00,/api/v1/station/33/,Closed,Casual,
111,B00017,,4867,2012-08-19T17:20:00,/api/v1/station/33/,,484432,/api/v1/trip/484432/,2012-08-19T15:59:00,/api/v1/station/33/,Closed,Casual,
112,T01330,,5844,2012-08-19T11:42:00,/api/v1/station/61/,,482866,/api/v1/trip/482866/,2012-08-19T10:04:00,/api/v1/station/33/,Closed,Casual,
113,T01015,,6142,2012-08-13T20:07:00,/api/v1/station/33/,,466207,/api/v1/trip/466207/,2012-08-13T18:24:00,/api/v1/station/33/,Closed,Casual,
114,B00331,,7931,2012-07-15T13:38:00,/api/v1/station/33/,,388802,/api/v1/trip/388802/,2012-07-15T11:26:00,/api/v1/station/33/,Closed,Casual,
115,T01200,,4417,2012-09-17T15:10:00,/api/v1/station/73/,,579414,/api/v1/trip/579414/,2012-09-17T13:57:00,/api/v1/station/33/,Closed,Casual,
116,B00523,1979.0,9170,2012-09-17T13:32:00,/api/v1/station/33/,Female,578941,/api/v1/trip/578941/,2012-09-17T10:59:00,/api/v1/station/33/,Closed,Registered,02215
117,B00227,,11454,2012-08-20T16:11:00,/api/v1/station/33/,,486958,/api/v1/trip/486958/,2012-08-20T13:00:00,/api/v1/station/33/,Closed,Casual,
118,B00064,,4369,2012-07-22T20:41:00,/api/v1/station/60/,,407586,/api/v1/trip/407586/,2012-07-22T19:28:00,/api/v1/station/33/,Closed,Casual,
119,B00575,,6991,2012-07-10T19:24:00,/api/v1/station/10/,,376809,/api/v1/trip/376809/,2012-07-10T17:28:00,/api/v1/station/33/,Closed,Casual,
120,B00387,,65214,2012-07-01T19:40:00,/api/v1/station/9/,,351923,/api/v1/trip/351923/,2012-07-01T01:33:00,/api/v1/station/33/,Closed,Casual,
121,B00187,,4189,2012-09-25T17:11:00,/api/v1/station/33/,,606846,/api/v1/trip/606846/,2012-09-25T16:01:00,/api/v1/station/33/,Closed,Casual,
122,B00141,,4168,2012-08-13T13:26:00,/api/v1/station/20/,,464826,/api/v1/trip/464826/,2012-08-13T12:16:00,/api/v1/station/33/,Closed,Casual,
123,B00093,,6800,2012-07-20T19:08:00,/api/v1/station/36/,,401876,/api/v1/trip/401876/,2012-07-20T17:15:00,/api/v1/station/33/,Closed,Casual,
124,B00327,1991.0,4343,2012-09-25T10:53:00,/api/v1/station/80/,Male,605808,/api/v1/trip/605808/,2012-09-25T09:41:00,/api/v1/station/33/,Closed,Registered,02215
125,T01169,,4245,2012-09-22T17:59:00,/api/v1/station/24/,,597097,/api/v1/trip/597097/,2012-09-22T16:48:00,/api/v1/station/33/,Closed,Casual,
126,B00174,,4943,2012-09-02T17:11:00,/api/v1/station/33/,,530983,/api/v1/trip/530983/,2012-09-02T15:48:00,/api/v1/station/33/,Closed,Casual,
127,B00495,1955.0,5731,2012-08-30T13:52:00,/api/v1/station/33/,Male,520461,/api/v1/trip/520461/,2012-08-30T12:16:00,/api/v1/station/33/,Closed,Registered,01719
128,B00133,,8098,2012-08-12T02:19:00,/api/v1/station/33/,,460836,/api/v1/trip/460836/,2012-08-12T00:04:00,/api/v1/station/33/,Closed,Casual,
129,B00019,,13851,2012-08-08T02:02:00,/api/v1/station/33/,,449096,/api/v1/trip/449096/,2012-08-07T22:11:00,/api/v1/station/33/,Closed,Casual,
130,B00584,,5698,2012-07-14T19:02:00,/api/v1/station/33/,,387739,/api/v1/trip/387739/,2012-07-14T17:27:00,/api/v1/station/33/,Closed,Casual,
131,B00534,,8502,2012-07-14T15:56:00,/api/v1/station/33/,,386987,/api/v1/trip/386987/,2012-07-14T13:35:00,/api/v1/station/33/,Closed,Casual,
132,B00283,,11358,2012-07-08T13:04:00,/api/v1/station/41/,,370192,/api/v1/trip/370192/,2012-07-08T09:55:00,/api/v1/station/33/,Closed,Casual,
133,T01209,,11430,2012-09-16T17:55:00,/api/v1/station/53/,,576230,/api/v1/trip/576230/,2012-09-16T14:44:00,/api/v1/station/33/,Closed,Casual,
134,B00012,,12617,2012-08-08T02:02:00,/api/v1/station/33/,,449134,/api/v1/trip/449134/,2012-08-07T22:31:00,/api/v1/station/33/,Closed,Casual,
135,T01159,,5683,2012-08-06T18:35:00,/api/v1/station/33/,,444438,/api/v1/trip/444438/,2012-08-06T17:00:00,/api/v1/station/33/,Closed,Casual,
136,B00257,,4559,2012-07-21T17:00:00,/api/v1/station/53/,,404197,/api/v1/trip/404197/,2012-07-21T15:44:00,/api/v1/station/33/,Closed,Casual,
137,B00217,,5005,2012-07-01T14:46:00,/api/v1/station/36/,,352612,/api/v1/trip/352612/,2012-07-01T13:23:00,/api/v1/station/33/,Closed,Casual,
138,T01091,,4517,2012-09-11T13:35:00,/api/v1/station/33/,,556797,/api/v1/trip/556797/,2012-09-11T12:19:00,/api/v1/station/33/,Closed,Casual,
139,B00604,,6536,2012-09-06T18:54:00,/api/v1/station/10/,,541912,/api/v1/trip/541912/,2012-09-06T17:05:00,/api/v1/station/33/,Closed,Casual,
140,B00079,,3651,2012-08-27T15:09:00,/api/v1/station/33/,,511588,/api/v1/trip/511588/,2012-08-27T14:08:00,/api/v1/station/33/,Closed,Casual,
141,B00473,,3951,2012-08-24T12:36:00,/api/v1/station/6/,,500621,/api/v1/trip/500621/,2012-08-24T11:30:00,/api/v1/station/33/,Closed,Casual,
142,B00296,,17172,2012-08-11T06:33:00,/api/v1/station/33/,,458032,/api/v1/trip/458032/,2012-08-11T01:47:00,/api/v1/station/33/,Closed,Casual,
143,B00008,,3646,2012-07-28T11:46:00,/api/v1/station/54/,,420771,/api/v1/trip/420771/,2012-07-28T10:45:00,/api/v1/station/33/,Closed,Casual,
144,B00266,,43806,2012-07-11T10:47:00,/api/v1/station/41/,,377796,/api/v1/trip/377796/,2012-07-10T22:37:00,/api/v1/station/33/,Closed,Casual,
145,B00545,1972.0,26314,2012-07-08T13:26:00,/api/v1/station/41/,Male,370083,/api/v1/trip/370083/,2012-07-08T06:07:00,/api/v1/station/33/,Closed,Registered,02121
146,T01432,,4091,2012-09-05T12:47:00,/api/v1/station/49/,,537835,/api/v1/trip/537835/,2012-09-05T11:39:00,/api/v1/station/33/,Closed,Casual,
147,T01184,,4074,2012-08-24T12:37:00,/api/v1/station/6/,,500624,/api/v1/trip/500624/,2012-08-24T11:29:00,/api/v1/station/33/,Closed,Casual,
148,B00534,,4364,2012-08-15T13:24:00,/api/v1/station/52/,,471338,/api/v1/trip/471338/,2012-08-15T12:11:00,/api/v1/station/33/,Closed,Casual,
149,B00325,,6608,2012-07-22T16:09:00,/api/v1/station/23/,,406638,/api/v1/trip/406638/,2012-07-22T14:19:00,/api/v1/station/33/,Closed,Casual,
150,T01124,,4654,2012-09-15T15:37:00,/api/v1/station/41/,,572582,/api/v1/trip/572582/,2012-09-15T14:19:00,/api/v1/station/33/,Closed,Casual,
151,T01122,,5135,2012-08-07T15:53:00,/api/v1/station/33/,,447247,/api/v1/trip/447247/,2012-08-07T14:27:00,/api/v1/station/33/,Closed,Casual,
152,B00598,,4955,2012-07-05T17:13:00,/api/v1/station/38/,,363848,/api/v1/trip/363848/,2012-07-05T15:50:00,/api/v1/station/33/,Closed,Casual,
153,T01078,,11052,2012-09-16T15:15:00,/api/v1/station/42/,,575449,/api/v1/trip/575449/,2012-09-16T12:10:00,/api/v1/station/33/,Closed,Casual,
154,B00491,,6347,2012-09-06T18:53:00,/api/v1/station/10/,,541922,/api/v1/trip/541922/,2012-09-06T17:07:00,/api/v1/station/33/,Closed,Casual,
155,B00362,,4443,2012-09-01T11:08:00,/api/v1/station/33/,,526279,/api/v1/trip/526279/,2012-09-01T09:54:00,/api/v1/station/33/,Closed,Casual,
156,B00087,,6443,2012-08-22T13:32:00,/api/v1/station/33/,,493730,/api/v1/trip/493730/,2012-08-22T11:44:00,/api/v1/station/33/,Closed,Casual,
157,B00366,1991.0,3605,2012-07-31T01:42:00,/api/v1/station/41/,Male,426947,/api/v1/trip/426947/,2012-07-31T00:42:00,/api/v1/station/33/,Closed,Registered,02215
158,B00449,,14751,2012-09-26T22:29:00,/api/v1/station/33/,,611284,/api/v1/trip/611284/,2012-09-26T18:23:00,/api/v1/station/33/,Closed,Casual,
159,B00286,,5242,2012-09-22T15:48:00,/api/v1/station/33/,,596338,/api/v1/trip/596338/,2012-09-22T14:20:00,/api/v1/station/33/,Closed,Casual,
160,T01009,,4488,2012-09-01T11:08:00,/api/v1/station/33/,,526277,/api/v1/trip/526277/,2012-09-01T09:54:00,/api/v1/station/33/,Closed,Casual,
161,B00244,1950.0,4259,2012-07-25T13:44:00,/api/v1/station/33/,Female,413871,/api/v1/trip/413871/,2012-07-25T12:33:00,/api/v1/station/33/,Closed,Registered,02215
162,B00401,,6315,2012-07-20T18:55:00,/api/v1/station/54/,,401845,/api/v1/trip/401845/,2012-07-20T17:09:00,/api/v1/station/33/,Closed,Casual,
