,bike_nr,birth_date,duration,end_date,end_station,gender,id,resource_uri,start_date,start_station,status,subscription_type,zip_code
552,B00155,1970.0,248,2011-08-31T17:12:00,/api/v1/station/24/,Male,42890,/api/v1/trip/42890/,2011-08-31T17:08:00,/api/v1/station/43/,Closed,Registered,01907
553,B00420,,1121,2011-08-31T17:27:00,/api/v1/station/38/,,42888,/api/v1/trip/42888/,2011-08-31T17:08:00,/api/v1/station/49/,Closed,Casual,
554,B00073,1981.0,91,2011-08-31T17:09:00,/api/v1/station/46/,Male,42889,/api/v1/trip/42889/,2011-08-31T17:08:00,/api/v1/station/46/,Closed,Registered,02115
555,B00363,1968.0,900,2011-08-31T17:23:00,/api/v1/station/38/,Male,42887,/api/v1/trip/42887/,2011-08-31T17:08:00,/api/v1/station/50/,Closed,Registered,01886
556,B00007,1986.0,577,2011-08-31T17:16:00,/api/v1/station/32/,Male,42886,/api/v1/trip/42886/,2011-08-31T17:07:00,/api/v1/station/33/,Closed,Registered,02215
557,B00424,1972.0,1327,2011-08-31T17:29:00,/api/v1/station/39/,Male,42885,/api/v1/trip/42885/,2011-08-31T17:06:00,/api/v1/station/46/,Closed,Registered,02118
558,B00078,1960.0,395,2011-08-31T17:12:00,/api/v1/station/42/,Male,42884,/api/v1/trip/42884/,2011-08-31T17:06:00,/api/v1/station/22/,Closed,Registered,02108
559,B00009,1985.0,787,2011-08-31T17:19:00,/api/v1/station/8/,Male,42883,/api/v1/trip/42883/,2011-08-31T17:06:00,/api/v1/station/10/,Closed,Registered,02135
560,B00010,,1213,2011-08-31T17:26:00,/api/v1/station/33/,,42882,/api/v1/trip/42882/,2011-08-31T17:06:00,/api/v1/station/43/,Closed,Casual,
561,B00571,1978.0,746,2011-08-31T17:18:00,/api/v1/station/25/,Female,42881,/api/v1/trip/42881/,2011-08-31T17:05:00,/api/v1/station/23/,Closed,Registered,02118
562,B00239,1974.0,633,2011-08-31T17:15:00,/api/v1/station/39/,Male,42880,/api/v1/trip/42880/,2011-08-31T17:05:00,/api/v1/station/23/,Closed,Registered,02118
563,B00188,,2169,2011-08-31T17:41:00,/api/v1/station/52/,,42879,/api/v1/trip/42879/,2011-08-31T17:05:00,/api/v1/station/5/,Closed,Casual,
564,B00282,1958.0,418,2011-08-31T17:11:00,/api/v1/station/38/,Male,42878,/api/v1/trip/42878/,2011-08-31T17:04:00,/api/v1/station/31/,Closed,Registered,02109
565,B00305,1970.0,715,2011-08-31T17:16:00,/api/v1/station/38/,Male,42877,/api/v1/trip/42877/,2011-08-31T17:04:00,/api/v1/station/50/,Closed,Registered,01915
566,B00382,1981.0,744,2011-08-31T17:16:00,/api/v1/station/52/,Male,42876,/api/v1/trip/42876/,2011-08-31T17:04:00,/api/v1/station/14/,Closed,Registered,02116
567,B00190,1950.0,1110,2011-08-31T17:22:00,/api/v1/station/16/,Male,42875,/api/v1/trip/42875/,2011-08-31T17:03:00,/api/v1/station/31/,Closed,Registered,02116
568,B00144,,782,2011-08-31T17:16:00,/api/v1/station/6/,,42874,/api/v1/trip/42874/,2011-08-31T17:03:00,/api/v1/station/36/,Closed,Casual,
569,B00356,1966.0,660,2011-08-31T17:14:00,/api/v1/station/38/,Male,42873,/api/v1/trip/42873/,2011-08-31T17:03:00,/api/v1/station/42/,Closed,Registered,01720
570,B00260,1978.0,1161,2011-08-31T17:22:00,/api/v1/station/36/,Female,42872,/api/v1/trip/42872/,2011-08-31T17:02:00,/api/v1/station/14/,Closed,Registered,02135
571,B00541,1972.0,349,2011-08-31T17:08:00,/api/v1/station/52/,Male,42871,/api/v1/trip/42871/,2011-08-31T17:02:00,/api/v1/station/36/,Closed,Registered,60084
572,B00079,1958.0,1044,2011-08-31T17:19:00,/api/v1/station/38/,Female,42869,/api/v1/trip/42869/,2011-08-31T17:02:00,/api/v1/station/52/,Closed,Registered,01915
573,B00517,1975.0,820,2011-08-31T17:16:00,/api/v1/station/22/,Male,42870,/api/v1/trip/42870/,2011-08-31T17:02:00,/api/v1/station/23/,Closed,Registered,02532
574,B00361,,352,2011-08-31T17:08:00,/api/v1/station/52/,,42868,/api/v1/trip/42868/,2011-08-31T17:02:00,/api/v1/station/36/,Closed,Casual,
575,B00127,1955.0,699,2011-08-31T17:13:00,/api/v1/station/32/,Female,42867,/api/v1/trip/42867/,2011-08-31T17:01:00,/api/v1/station/12/,Closed,Registered,02468
576,B00375,1979.0,233,2011-08-31T17:04:00,/api/v1/station/20/,Male,42866,/api/v1/trip/42866/,2011-08-31T17:00:00,/api/v1/station/22/,Closed,Registered,02152
577,B00515,1972.0,544,2011-08-31T17:09:00,/api/v1/station/47/,Female,42864,/api/v1/trip/42864/,2011-08-31T17:00:00,/api/v1/station/22/,Closed,Registered,02113
578,B00222,1982.0,1080,2011-08-31T17:17:00,/api/v1/station/45/,Male,42863,/api/v1/trip/42863/,2011-08-31T16:59:00,/api/v1/station/23/,Closed,Registered,02215
579,B00292,1965.0,335,2011-08-31T17:04:00,/api/v1/station/16/,Female,42862,/api/v1/trip/42862/,2011-08-31T16:58:00,/api/v1/station/50/,Closed,Registered,01760
580,B00367,,211,2011-08-31T17:03:00,/api/v1/station/25/,,42861,/api/v1/trip/42861/,2011-08-31T17:00:00,/api/v1/station/16/,Closed,Casual,
581,B00112,,678,2011-08-31T17:11:00,/api/v1/station/14/,,42860,/api/v1/trip/42860/,2011-08-31T17:00:00,/api/v1/station/46/,Closed,Casual,
582,B00265,1969.0,434,2011-08-31T17:03:00,/api/v1/station/22/,Male,42858,/api/v1/trip/42858/,2011-08-31T16:55:00,/api/v1/station/50/,Closed,Registered,02324
583,B00078,1966.0,385,2011-08-31T17:02:00,/api/v1/station/22/,Male,42857,/api/v1/trip/42857/,2011-08-31T16:55:00,/api/v1/station/40/,Closed,Registered,02026
584,B00412,,1277,2011-08-31T17:17:00,/api/v1/station/33/,,42856,/api/v1/trip/42856/,2011-08-31T16:56:00,/api/v1/station/6/,Closed,Casual,
585,B00509,1976.0,454,2011-08-31T17:03:00,/api/v1/station/22/,Male,42855,/api/v1/trip/42855/,2011-08-31T16:55:00,/api/v1/station/50/,Closed,Registered,02050
586,B00270,1982.0,248,2011-08-31T16:59:00,/api/v1/station/38/,Male,42854,/api/v1/trip/42854/,2011-08-31T16:55:00,/api/v1/station/40/,Closed,Registered,01915
587,B00034,1979.0,590,2011-08-31T17:04:00,/api/v1/station/27/,Male,42853,/api/v1/trip/42853/,2011-08-31T16:55:00,/api/v1/station/11/,Closed,Registered,02128
588,B00316,1949.0,460,2011-08-31T17:02:00,/api/v1/station/38/,Female,42852,/api/v1/trip/42852/,2011-08-31T16:55:00,/api/v1/station/40/,Closed,Registered,01915
589,B00363,,536,2011-08-31T17:04:00,/api/v1/station/50/,,42851,/api/v1/trip/42851/,2011-08-31T16:55:00,/api/v1/station/5/,Closed,Casual,
590,B00062,1985.0,329,2011-08-31T17:00:00,/api/v1/station/38/,Male,42850,/api/v1/trip/42850/,2011-08-31T16:54:00,/api/v1/station/23/,Closed,Registered,01850
591,B00310,,2172,2011-08-31T17:30:00,/api/v1/station/27/,,42849,/api/v1/trip/42849/,2011-08-31T16:54:00,/api/v1/station/27/,Closed,Casual,
592,B00570,1956.0,1422,2011-08-31T17:16:00,/api/v1/station/31/,Male,42848,/api/v1/trip/42848/,2011-08-31T16:52:00,/api/v1/station/52/,Closed,Registered,02115
593,B00296,1949.0,1164,2011-08-31T17:11:00,/api/v1/station/6/,Female,42847,/api/v1/trip/42847/,2011-08-31T16:52:00,/api/v1/station/52/,Closed,Registered,01821
594,B00198,,1418,2011-08-31T17:16:00,/api/v1/station/31/,,42845,/api/v1/trip/42845/,2011-08-31T16:52:00,/api/v1/station/52/,Closed,Casual,
595,B00456,,431,2011-08-31T17:00:00,/api/v1/station/45/,,42846,/api/v1/trip/42846/,2011-08-31T16:53:00,/api/v1/station/11/,Closed,Casual,
596,B00561,1988.0,333,2011-08-31T16:57:00,/api/v1/station/43/,Female,42843,/api/v1/trip/42843/,2011-08-31T16:51:00,/api/v1/station/35/,Closed,Registered,02110
597,B00452,,1394,2011-08-31T17:15:00,/api/v1/station/47/,,42844,/api/v1/trip/42844/,2011-08-31T16:52:00,/api/v1/station/14/,Closed,Casual,
598,B00031,1956.0,1488,2011-08-31T17:16:00,/api/v1/station/31/,Female,42842,/api/v1/trip/42842/,2011-08-31T16:51:00,/api/v1/station/52/,Closed,Registered,02115
599,B00400,1970.0,561,2011-08-31T17:00:00,/api/v1/station/38/,Male,42841,/api/v1/trip/42841/,2011-08-31T16:51:00,/api/v1/station/49/,Closed,Registered,01982
600,B00252,1968.0,444,2011-08-31T16:58:00,/api/v1/station/38/,Male,42840,/api/v1/trip/42840/,2011-08-31T16:50:00,/api/v1/station/35/,Closed,Registered,01923
601,B00248,1986.0,347,2011-08-31T16:56:00,/api/v1/station/52/,Male,42839,/api/v1/trip/42839/,2011-08-31T16:50:00,/api/v1/station/42/,Closed,Registered,02026
602,B00241,1962.0,314,2011-08-31T16:55:00,/api/v1/station/38/,Male,42838,/api/v1/trip/42838/,2011-08-31T16:49:00,/api/v1/station/31/,Closed,Registered,03833
603,B00538,1980.0,609,2011-08-31T16:59:00,/api/v1/station/8/,Male,42837,/api/v1/trip/42837/,2011-08-31T16:49:00,/api/v1/station/10/,Closed,Registered,02445
604,B00450,,1638,2011-08-31T17:19:00,/api/v1/station/39/,,42836,/api/v1/trip/42836/,2011-08-31T16:51:00,/api/v1/station/22/,Closed,Casual,
605,B00145,1952.0,848,2011-08-31T17:03:00,/api/v1/station/38/,Male,42835,/api/v1/trip/42835/,2011-08-31T16:48:00,/api/v1/station/24/,Closed,Registered,01845
606,B00389,1987.0,444,2011-08-31T16:55:00,/api/v1/station/52/,Male,42834,/api/v1/trip/42834/,2011-08-31T16:48:00,/api/v1/station/45/,Closed,Registered,02120
607,B00503,1986.0,463,2011-08-31T16:56:00,/api/v1/station/42/,Female,42833,/api/v1/trip/42833/,2011-08-31T16:48:00,/api/v1/station/55/,Closed,Registered,02115
608,B00477,1969.0,410,2011-08-31T16:54:00,/api/v1/station/22/,Male,42832,/api/v1/trip/42832/,2011-08-31T16:47:00,/api/v1/station/50/,Closed,Registered,02338
609,B00420,,246,2011-08-31T16:51:00,/api/v1/station/49/,,42831,/api/v1/trip/42831/,2011-08-31T16:47:00,/api/v1/station/42/,Closed,Casual,
610,B00160,,14411,2011-08-31T20:48:00,/api/v1/station/24/,,42830,/api/v1/trip/42830/,2011-08-31T16:48:00,/api/v1/station/46/,Closed,Casual,
611,B00576,1977.0,483,2011-08-31T16:54:00,/api/v1/station/22/,Male,42829,/api/v1/trip/42829/,2011-08-31T16:46:00,/api/v1/station/36/,Closed,Registered,02124
612,B00486,,14480,2011-08-31T20:48:00,/api/v1/station/24/,,42828,/api/v1/trip/42828/,2011-08-31T16:47:00,/api/v1/station/46/,Closed,Casual,
613,B00466,1964.0,553,2011-08-31T16:55:00,/api/v1/station/38/,Male,42827,/api/v1/trip/42827/,2011-08-31T16:45:00,/api/v1/station/22/,Closed,Registered,01775
614,B00383,1964.0,245,2011-08-31T16:48:00,/api/v1/station/22/,Male,42826,/api/v1/trip/42826/,2011-08-31T16:44:00,/api/v1/station/43/,Closed,Registered,01770
615,B00156,1965.0,830,2011-08-31T16:58:00,/api/v1/station/36/,Male,42825,/api/v1/trip/42825/,2011-08-31T16:44:00,/api/v1/station/33/,Closed,Registered,01545
616,B00270,1968.0,250,2011-08-31T16:46:00,/api/v1/station/40/,Male,42822,/api/v1/trip/42822/,2011-08-31T16:42:00,/api/v1/station/43/,Closed,Registered,01984
617,B00316,1987.0,321,2011-08-31T16:47:00,/api/v1/station/40/,Male,42821,/api/v1/trip/42821/,2011-08-31T16:42:00,/api/v1/station/22/,Closed,Registered,02109
618,B00438,1959.0,257,2011-08-31T16:46:00,/api/v1/station/16/,Male,42820,/api/v1/trip/42820/,2011-08-31T16:42:00,/api/v1/station/21/,Closed,Registered,02356
619,B00178,,906,2011-08-31T16:56:00,/api/v1/station/59/,,42819,/api/v1/trip/42819/,2011-08-31T16:41:00,/api/v1/station/47/,Closed,Casual,
620,B00421,,918,2011-08-31T16:57:00,/api/v1/station/59/,,42818,/api/v1/trip/42818/,2011-08-31T16:41:00,/api/v1/station/47/,Closed,Casual,
621,B00044,,502,2011-08-31T16:49:00,/api/v1/station/45/,,42817,/api/v1/trip/42817/,2011-08-31T16:41:00,/api/v1/station/52/,Closed,Casual,
622,B00258,1974.0,965,2011-08-31T16:56:00,/api/v1/station/22/,Male,42816,/api/v1/trip/42816/,2011-08-31T16:40:00,/api/v1/station/44/,Closed,Registered,01475
623,B00533,1979.0,299,2011-08-31T16:44:00,/api/v1/station/38/,Male,42815,/api/v1/trip/42815/,2011-08-31T16:39:00,/api/v1/station/43/,Closed,Registered,01880
624,B00085,1969.0,555,2011-08-31T16:48:00,/api/v1/station/38/,Male,42814,/api/v1/trip/42814/,2011-08-31T16:39:00,/api/v1/station/24/,Closed,Registered,01938
625,B00150,,5588,2011-08-31T18:13:00,/api/v1/station/45/,,42813,/api/v1/trip/42813/,2011-08-31T16:40:00,/api/v1/station/13/,Closed,Casual,
626,B00012,1986.0,1379,2011-08-31T17:01:00,/api/v1/station/33/,Male,42812,/api/v1/trip/42812/,2011-08-31T16:38:00,/api/v1/station/15/,Closed,Registered,02215
627,B00020,1985.0,444,2011-08-31T16:45:00,/api/v1/station/16/,Female,42811,/api/v1/trip/42811/,2011-08-31T16:37:00,/api/v1/station/55/,Closed,Registered,02048
628,B00541,,1353,2011-08-31T17:01:00,/api/v1/station/36/,,42810,/api/v1/trip/42810/,2011-08-31T16:39:00,/api/v1/station/45/,Closed,Casual,
629,B00049,,4023,2011-08-31T17:45:00,/api/v1/station/53/,,42809,/api/v1/trip/42809/,2011-08-31T16:38:00,/api/v1/station/45/,Closed,Casual,
630,B00069,,1758,2011-08-31T17:06:00,/api/v1/station/44/,,42808,/api/v1/trip/42808/,2011-08-31T16:37:00,/api/v1/station/42/,Closed,Casual,
631,B00214,1982.0,699,2011-08-31T16:47:00,/api/v1/station/8/,Male,42807,/api/v1/trip/42807/,2011-08-31T16:35:00,/api/v1/station/33/,Closed,Registered,02135
632,B00064,1973.0,811,2011-08-31T16:48:00,/api/v1/station/8/,Male,42805,/api/v1/trip/42805/,2011-08-31T16:35:00,/api/v1/station/33/,Closed,Registered,02134
633,B00492,1982.0,535,2011-08-31T16:44:00,/api/v1/station/39/,Male,42806,/api/v1/trip/42806/,2011-08-31T16:35:00,/api/v1/station/22/,Closed,Registered,02118
634,B00450,1982.0,696,2011-08-31T16:45:00,/api/v1/station/22/,Female,42803,/api/v1/trip/42803/,2011-08-31T16:34:00,/api/v1/station/13/,Closed,Registered,02043
635,B00444,1980.0,1066,2011-08-31T16:51:00,/api/v1/station/4/,Female,42802,/api/v1/trip/42802/,2011-08-31T16:34:00,/api/v1/station/11/,Closed,Registered,02118
636,B00092,1967.0,678,2011-08-31T16:45:00,/api/v1/station/38/,Male,42801,/api/v1/trip/42801/,2011-08-31T16:34:00,/api/v1/station/22/,Closed,Registered,03833
637,B00174,1967.0,944,2011-08-31T16:49:00,/api/v1/station/32/,Male,42800,/api/v1/trip/42800/,2011-08-31T16:34:00,/api/v1/station/42/,Closed,Registered,02215
638,B00316,,360,2011-08-31T16:40:00,/api/v1/station/22/,,42799,/api/v1/trip/42799/,2011-08-31T16:34:00,/api/v1/station/23/,Closed,Casual,
639,B00079,1960.0,708,2011-08-31T16:45:00,/api/v1/station/52/,Male,42798,/api/v1/trip/42798/,2011-08-31T16:33:00,/api/v1/station/35/,Closed,Registered,02115
640,B00328,1959.0,500,2011-08-31T16:41:00,/api/v1/station/38/,Male,42797,/api/v1/trip/42797/,2011-08-31T16:33:00,/api/v1/station/22/,Closed,Registered,01944
641,B00286,1968.0,194,2011-08-31T16:34:00,/api/v1/station/25/,Male,42796,/api/v1/trip/42796/,2011-08-31T16:31:00,/api/v1/station/16/,Closed,Registered,02118
642,B00369,1980.0,376,2011-08-31T16:36:00,/api/v1/station/38/,Male,42795,/api/v1/trip/42795/,2011-08-31T16:30:00,/api/v1/station/35/,Closed,Registered,01902
643,B00252,1988.0,913,2011-08-31T16:45:00,/api/v1/station/35/,Female,42794,/api/v1/trip/42794/,2011-08-31T16:30:00,/api/v1/station/13/,Closed,Registered,02110
644,B00570,1958.0,1004,2011-08-31T16:46:00,/api/v1/station/52/,Male,42793,/api/v1/trip/42793/,2011-08-31T16:29:00,/api/v1/station/23/,Closed,Registered,02115
645,B00300,1948.0,1215,2011-08-31T16:49:00,/api/v1/station/38/,Male,42792,/api/v1/trip/42792/,2011-08-31T16:29:00,/api/v1/station/10/,Closed,Registered,01930
646,B00040,,642,2011-08-31T16:40:00,/api/v1/station/45/,,42791,/api/v1/trip/42791/,2011-08-31T16:29:00,/api/v1/station/21/,Closed,Casual,
647,B00199,,2147,2011-08-31T17:05:00,/api/v1/station/53/,,42790,/api/v1/trip/42790/,2011-08-31T16:29:00,/api/v1/station/53/,Closed,Casual,
648,B00356,1966.0,412,2011-08-31T16:35:00,/api/v1/station/42/,Male,42789,/api/v1/trip/42789/,2011-08-31T16:28:00,/api/v1/station/59/,Closed,Registered,02140
649,B00233,,689,2011-08-31T16:40:00,/api/v1/station/45/,,42788,/api/v1/trip/42788/,2011-08-31T16:28:00,/api/v1/station/21/,Closed,Casual,
650,B00015,1987.0,1046,2011-08-31T16:45:00,/api/v1/station/8/,Male,42787,/api/v1/trip/42787/,2011-08-31T16:27:00,/api/v1/station/30/,Closed,Registered,02138
651,B00561,1968.0,903,2011-08-31T16:42:00,/api/v1/station/35/,Female,42786,/api/v1/trip/42786/,2011-08-31T16:27:00,/api/v1/station/12/,Closed,Registered,01902
652,B00310,1970.0,555,2011-08-31T16:36:00,/api/v1/station/27/,Male,42785,/api/v1/trip/42785/,2011-08-31T16:27:00,/api/v1/station/25/,Closed,Registered,02118
653,B00562,1973.0,863,2011-08-31T16:41:00,/api/v1/station/57/,Male,42784,/api/v1/trip/42784/,2011-08-31T16:27:00,/api/v1/station/22/,Closed,Registered,02118
654,B00418,,3398,2011-08-31T17:23:00,/api/v1/station/20/,,42782,/api/v1/trip/42782/,2011-08-31T16:26:00,/api/v1/station/36/,Closed,Casual,
655,B00584,1984.0,312,2011-08-31T16:31:00,/api/v1/station/38/,Male,42781,/api/v1/trip/42781/,2011-08-31T16:26:00,/api/v1/station/23/,Closed,Registered,02124
656,B00461,1973.0,572,2011-08-31T16:35:00,/api/v1/station/14/,Male,42780,/api/v1/trip/42780/,2011-08-31T16:25:00,/api/v1/station/32/,Closed,Registered,02215
657,B00495,,3484,2011-08-31T17:23:00,/api/v1/station/20/,,42778,/api/v1/trip/42778/,2011-08-31T16:25:00,/api/v1/station/36/,Closed,Casual,
658,B00018,1986.0,2621,2011-08-31T17:06:00,/api/v1/station/34/,Female,42777,/api/v1/trip/42777/,2011-08-31T16:22:00,/api/v1/station/34/,Closed,Registered,02139
659,B00373,1977.0,240,2011-08-31T16:26:00,/api/v1/station/22/,Male,42776,/api/v1/trip/42776/,2011-08-31T16:22:00,/api/v1/station/31/,Closed,Registered,02906
660,B00400,,1552,2011-08-31T16:49:00,/api/v1/station/49/,,42775,/api/v1/trip/42775/,2011-08-31T16:23:00,/api/v1/station/21/,Closed,Casual,
661,B00100,,1636,2011-08-31T16:49:00,/api/v1/station/49/,,42774,/api/v1/trip/42774/,2011-08-31T16:22:00,/api/v1/station/21/,Closed,Casual,
662,B00392,1960.0,454,2011-08-31T16:29:00,/api/v1/station/4/,Male,42773,/api/v1/trip/42773/,2011-08-31T16:21:00,/api/v1/station/48/,Closed,Registered,02472
663,B00349,,860,2011-08-31T16:35:00,/api/v1/station/16/,,42772,/api/v1/trip/42772/,2011-08-31T16:20:00,/api/v1/station/42/,Closed,Casual,
664,B00528,,7052,2011-08-31T18:18:00,/api/v1/station/17/,,42771,/api/v1/trip/42771/,2011-08-31T16:20:00,/api/v1/station/17/,Closed,Casual,
665,B00299,,891,2011-08-31T16:35:00,/api/v1/station/16/,,42770,/api/v1/trip/42770/,2011-08-31T16:20:00,/api/v1/station/42/,Closed,Casual,
666,B00033,1957.0,1165,2011-08-31T16:39:00,/api/v1/station/22/,Male,42769,/api/v1/trip/42769/,2011-08-31T16:20:00,/api/v1/station/11/,Closed,Registered,02050
667,B00078,1979.0,461,2011-08-31T16:27:00,/api/v1/station/40/,Male,42768,/api/v1/trip/42768/,2011-08-31T16:20:00,/api/v1/station/22/,Closed,Registered,02109
668,B00194,1985.0,852,2011-08-31T16:34:00,/api/v1/station/56/,Female,42767,/api/v1/trip/42767/,2011-08-31T16:19:00,/api/v1/station/39/,Closed,Registered,02446
669,B00338,1957.0,669,2011-08-31T16:30:00,/api/v1/station/6/,Male,42766,/api/v1/trip/42766/,2011-08-31T16:19:00,/api/v1/station/42/,Closed,Registered,01915
670,B00428,,192,2011-08-31T16:21:00,/api/v1/station/24/,,42765,/api/v1/trip/42765/,2011-08-31T16:18:00,/api/v1/station/43/,Closed,Casual,
671,B00270,1974.0,597,2011-08-31T16:27:00,/api/v1/station/43/,Male,42764,/api/v1/trip/42764/,2011-08-31T16:17:00,/api/v1/station/50/,Closed,Registered,02043
672,B00246,1983.0,260,2011-08-31T16:21:00,/api/v1/station/17/,Male,42763,/api/v1/trip/42763/,2011-08-31T16:17:00,/api/v1/station/18/,Closed,Registered,02134
673,B00199,1973.0,695,2011-08-31T16:27:00,/api/v1/station/53/,Male,42762,/api/v1/trip/42762/,2011-08-31T16:15:00,/api/v1/station/42/,Closed,Registered,02134
674,B00565,,476,2011-08-31T16:22:00,/api/v1/station/38/,,42761,/api/v1/trip/42761/,2011-08-31T16:15:00,/api/v1/station/40/,Closed,Casual,
675,B00474,,6789,2011-08-31T18:09:00,/api/v1/station/46/,,42760,/api/v1/trip/42760/,2011-08-31T16:15:00,/api/v1/station/46/,Closed,Casual,
676,B00198,1957.0,209,2011-08-31T16:17:00,/api/v1/station/52/,Male,42759,/api/v1/trip/42759/,2011-08-31T16:14:00,/api/v1/station/36/,Closed,Registered,02115
677,B00541,,845,2011-08-31T16:28:00,/api/v1/station/45/,,42756,/api/v1/trip/42756/,2011-08-31T16:14:00,/api/v1/station/42/,Closed,Casual,
678,B00434,1973.0,2211,2011-08-31T16:51:00,/api/v1/station/15/,Male,42757,/api/v1/trip/42757/,2011-08-31T16:14:00,/api/v1/station/38/,Closed,Registered,01760
679,B00018,1955.0,319,2011-08-31T16:18:00,/api/v1/station/34/,Male,42755,/api/v1/trip/42755/,2011-08-31T16:13:00,/api/v1/station/14/,Closed,Registered,01757
680,B00566,,5545,2011-08-31T17:49:00,/api/v1/station/41/,,42754,/api/v1/trip/42754/,2011-08-31T16:16:00,/api/v1/station/41/,Closed,Casual,
681,B00579,,5756,2011-08-31T17:48:00,/api/v1/station/41/,,42753,/api/v1/trip/42753/,2011-08-31T16:13:00,/api/v1/station/41/,Closed,Casual,
682,B00002,,11337,2011-08-31T19:21:00,/api/v1/station/54/,,42752,/api/v1/trip/42752/,2011-08-31T16:12:00,/api/v1/station/22/,Closed,Casual,
683,B00296,,783,2011-08-31T16:26:00,/api/v1/station/52/,,42751,/api/v1/trip/42751/,2011-08-31T16:13:00,/api/v1/station/4/,Closed,Casual,
684,B00539,1964.0,430,2011-08-31T16:15:00,/api/v1/station/39/,Male,42750,/api/v1/trip/42750/,2011-08-31T16:08:00,/api/v1/station/16/,Closed,Registered,02118
685,B00283,,11322,2011-08-31T19:21:00,/api/v1/station/54/,,42749,/api/v1/trip/42749/,2011-08-31T16:12:00,/api/v1/station/22/,Closed,Casual,
686,B00141,,1334,2011-08-31T16:29:00,/api/v1/station/12/,,42748,/api/v1/trip/42748/,2011-08-31T16:07:00,/api/v1/station/50/,Closed,Casual,
687,B00029,1978.0,1641,2011-08-31T16:34:00,/api/v1/station/38/,Male,42747,/api/v1/trip/42747/,2011-08-31T16:06:00,/api/v1/station/14/,Closed,Registered,02114
688,B00393,1979.0,593,2011-08-31T16:14:00,/api/v1/station/16/,Male,42746,/api/v1/trip/42746/,2011-08-31T16:04:00,/api/v1/station/13/,Closed,Registered,02139
689,B00392,,791,2011-08-31T16:18:00,/api/v1/station/48/,,42745,/api/v1/trip/42745/,2011-08-31T16:05:00,/api/v1/station/40/,Closed,Casual,
690,B00262,,1462,2011-08-31T16:29:00,/api/v1/station/12/,,42743,/api/v1/trip/42743/,2011-08-31T16:05:00,/api/v1/station/50/,Closed,Casual,
691,B00408,1959.0,993,2011-08-31T16:20:00,/api/v1/station/6/,Male,42742,/api/v1/trip/42742/,2011-08-31T16:03:00,/api/v1/station/21/,Closed,Registered,01810
692,B00111,,1433,2011-08-31T16:29:00,/api/v1/station/12/,,42741,/api/v1/trip/42741/,2011-08-31T16:05:00,/api/v1/station/50/,Closed,Casual,
693,B00283,1990.0,344,2011-08-31T16:08:00,/api/v1/station/22/,Male,42740,/api/v1/trip/42740/,2011-08-31T16:02:00,/api/v1/station/43/,Closed,Registered,02111
694,B00173,1971.0,259,2011-08-31T16:05:00,/api/v1/station/52/,Male,42739,/api/v1/trip/42739/,2011-08-31T16:01:00,/api/v1/station/46/,Closed,Registered,02115
695,B00078,,319,2011-08-31T16:06:00,/api/v1/station/22/,,42738,/api/v1/trip/42738/,2011-08-31T16:00:00,/api/v1/station/50/,Closed,Casual,
696,B00194,1980.0,514,2011-08-31T16:09:00,/api/v1/station/39/,Male,42737,/api/v1/trip/42737/,2011-08-31T16:00:00,/api/v1/station/42/,Closed,Registered,02118
697,B00286,1966.0,1055,2011-08-31T16:17:00,/api/v1/station/16/,Male,42736,/api/v1/trip/42736/,2011-08-31T16:00:00,/api/v1/station/30/,Closed,Registered,02130
698,B00359,,3249,2011-08-31T16:54:00,/api/v1/station/53/,,42735,/api/v1/trip/42735/,2011-08-31T16:00:00,/api/v1/station/53/,Closed,Casual,
699,B00418,1962.0,608,2011-08-31T16:09:00,/api/v1/station/36/,Male,42734,/api/v1/trip/42734/,2011-08-31T15:59:00,/api/v1/station/14/,Closed,Registered,02118
700,B00342,,3225,2011-08-31T16:54:00,/api/v1/station/53/,,42733,/api/v1/trip/42733/,2011-08-31T16:00:00,/api/v1/station/53/,Closed,Casual,
701,B00304,1983.0,616,2011-08-31T16:07:00,/api/v1/station/56/,Male,42732,/api/v1/trip/42732/,2011-08-31T15:56:00,/api/v1/station/53/,Closed,Registered,02215
702,B00139,,24857,2011-08-31T22:50:00,/api/v1/station/22/,,42731,/api/v1/trip/42731/,2011-08-31T15:55:00,/api/v1/station/22/,Closed,Casual,
703,B00144,,3572,2011-08-31T16:58:00,/api/v1/station/36/,,42730,/api/v1/trip/42730/,2011-08-31T15:58:00,/api/v1/station/36/,Closed,Casual,
704,B00576,,368,2011-08-31T16:01:00,/api/v1/station/36/,,42729,/api/v1/trip/42729/,2011-08-31T15:55:00,/api/v1/station/36/,Closed,Casual,
705,B00262,1952.0,478,2011-08-31T16:01:00,/api/v1/station/50/,Female,42728,/api/v1/trip/42728/,2011-08-31T15:53:00,/api/v1/station/46/,Closed,Registered,02140
706,B00148,,446,2011-08-31T16:00:00,/api/v1/station/49/,,42727,/api/v1/trip/42727/,2011-08-31T15:52:00,/api/v1/station/36/,Closed,Casual,
707,B00369,1980.0,1139,2011-08-31T16:10:00,/api/v1/station/35/,Male,42726,/api/v1/trip/42726/,2011-08-31T15:51:00,/api/v1/station/38/,Closed,Registered,01902
708,B00248,,1558,2011-08-31T16:16:00,/api/v1/station/42/,,42725,/api/v1/trip/42725/,2011-08-31T15:50:00,/api/v1/station/33/,Closed,Casual,
